customer_id,month,plan,mrr,status
CUST01108,2025-03,Scale,399,active
CUST01109,2025-03,Starter,0,canceled
CUST01110,2025-03,Growth,149,active
CUST01111,2025-03,Starter,49,active
CUST01112,2025-03,Starter,49,active
CUST01113,2025-03,Starter,49,active
CUST01114,2025-03,Starter,49,active
CUST01115,2025-03,Growth,149,active
CUST01116,2025-03,Growth,149,active
CUST01117,2025-03,Starter,49,active
CUST01118,2025-03,Starter,49,active
CUST01119,2025-03,Starter,49,active
CUST01120,2025-03,Starter,0,canceled
CUST01121,2025-03,Growth,149,active
CUST01122,2025-03,Growth,149,active
CUST01123,2025-03,Starter,49,active
CUST01124,2025-03,Starter,49,active
CUST01125,2025-03,Starter,49,active
CUST01126,2025-03,Growth,149,active
CUST01127,2025-03,Starter,49,active
CUST01128,2025-03,Growth,149,active
CUST01129,2025-03,Starter,49,active
CUST01130,2025-03,Starter,49,active
CUST01131,2025-03,Growth,149,active
CUST01132,2025-03,Growth,149,active
CUST01133,2025-03,Starter,49,active
CUST01134,2025-03,Starter,49,active
CUST01135,2025-03,Scale,399,active
CUST01136,2025-03,Growth,149,active
CUST01137,2025-03,Starter,49,active
CUST01138,2025-03,Starter,49,active
CUST01139,2025-03,Starter,49,active
CUST01140,2025-03,Starter,49,active
CUST01141,2025-03,Starter,49,active
CUST01142,2025-03,Growth,149,active
CUST01143,2025-03,Starter,49,active
CUST01144,2025-03,Growth,149,active
CUST01145,2025-03,Starter,49,active
CUST01146,2025-03,Scale,399,active
CUST01147,2025-03,Growth,149,active
CUST01148,2025-03,Starter,49,active
CUST01149,2025-03,Growth,149,active
CUST01150,2025-03,Starter,49,active
CUST01151,2025-03,Scale,399,active
CUST01152,2025-03,Starter,0,canceled
CUST01153,2025-03,Growth,149,active
CUST01154,2025-03,Starter,49,active
CUST01155,2025-03,Starter,49,active
CUST01156,2025-03,Scale,399,active
CUST01157,2025-03,Growth,149,active
CUST01158,2025-03,Scale,399,active
CUST01159,2025-03,Starter,49,active
CUST01160,2025-03,Starter,49,active
CUST01161,2025-03,Starter,49,active
CUST01162,2025-03,Starter,49,active
CUST01163,2025-03,Starter,49,active
CUST01164,2025-03,Scale,399,active
CUST01165,2025-03,Growth,149,active
CUST01166,2025-03,Growth,149,active
CUST01167,2025-03,Starter,49,active
CUST01168,2025-03,Starter,49,active
CUST01169,2025-03,Starter,49,active
CUST01170,2025-03,Scale,399,active
CUST01171,2025-03,Starter,49,active
CUST01172,2025-03,Growth,149,active
CUST01173,2025-03,Starter,49,active
CUST01174,2025-03,Growth,149,active
CUST01175,2025-03,Starter,49,active
CUST01176,2025-03,Starter,49,active
CUST01177,2025-03,Starter,49,active
CUST01178,2025-03,Growth,149,active
CUST01179,2025-03,Growth,149,active
CUST01180,2025-03,Starter,49,active
CUST01181,2025-03,Growth,149,active
CUST01182,2025-03,Scale,399,active
CUST01183,2025-03,Starter,49,active
CUST01184,2025-03,Growth,149,active
CUST01185,2025-03,Starter,49,active
CUST01186,2025-03,Starter,49,active
CUST01187,2025-03,Starter,49,active
CUST01188,2025-03,Growth,149,active
CUST01189,2025-03,Growth,149,active
CUST01190,2025-03,Growth,149,active
CUST01191,2025-03,Starter,49,active
CUST01192,2025-03,Growth,149,active
CUST01193,2025-03,Growth,149,active
CUST01194,2025-03,Starter,49,active
CUST01195,2025-03,Growth,149,active
CUST01196,2025-03,Starter,49,active
CUST01197,2025-03,Starter,49,active
CUST01198,2025-03,Growth,149,active
CUST01199,2025-03,Starter,49,active
CUST01200,2025-03,Growth,149,active
CUST01201,2025-03,Growth,149,active
CUST01202,2025-03,Starter,49,active
CUST01203,2025-03,Starter,49,active
CUST01204,2025-03,Growth,149,active
CUST01205,2025-03,Starter,49,active
CUST01206,2025-03,Growth,149,active
CUST01207,2025-03,Growth,149,active
CUST01208,2025-03,Starter,49,active
CUST01209,2025-03,Scale,399,active
CUST01210,2025-03,Starter,49,active
CUST01211,2025-03,Scale,399,active
CUST01212,2025-03,Starter,49,active
CUST01213,2025-03,Starter,49,active
CUST01214,2025-03,Starter,49,active
CUST01215,2025-03,Starter,49,active
CUST01216,2025-03,Starter,49,active
CUST01217,2025-03,Starter,49,active
CUST01218,2025-03,Scale,399,active
CUST01219,2025-03,Growth,149,active
CUST01220,2025-03,Scale,399,active
CUST01221,2025-03,Starter,49,active
CUST01222,2025-03,Growth,149,active
CUST01223,2025-03,Starter,49,active
CUST01224,2025-03,Starter,49,active
CUST01225,2025-03,Growth,149,active
CUST01226,2025-03,Starter,49,active
CUST01227,2025-03,Starter,49,active
CUST01228,2025-03,Starter,49,active
CUST01229,2025-03,Starter,49,active
CUST01230,2025-03,Scale,399,active
CUST01231,2025-03,Growth,0,canceled
CUST01232,2025-03,Starter,49,active
CUST01233,2025-03,Starter,49,active
CUST01234,2025-03,Scale,399,active
CUST01235,2025-03,Starter,49,active
CUST01236,2025-03,Starter,49,active
CUST01237,2025-03,Starter,49,active
CUST01238,2025-03,Starter,49,active
CUST01239,2025-03,Starter,49,active
CUST01240,2025-03,Growth,149,active
CUST01241,2025-03,Starter,49,active
CUST01242,2025-03,Starter,49,active
CUST01243,2025-03,Starter,49,active
CUST01244,2025-03,Starter,49,active
CUST01245,2025-03,Starter,49,active
CUST01246,2025-03,Scale,399,active
CUST01247,2025-03,Starter,49,active
CUST01248,2025-03,Starter,49,active
CUST01249,2025-03,Growth,149,active
CUST01250,2025-03,Starter,49,active
CUST01251,2025-03,Growth,149,active
CUST01252,2025-03,Starter,49,active
CUST01253,2025-03,Starter,49,active
CUST01254,2025-03,Starter,49,active
CUST01255,2025-03,Scale,399,active
CUST01256,2025-03,Starter,49,active
CUST01257,2025-03,Starter,49,active
CUST01258,2025-03,Growth,149,active
CUST01259,2025-03,Starter,49,active
CUST01260,2025-03,Scale,399,active
CUST01261,2025-03,Starter,49,active
CUST01262,2025-03,Starter,49,active
CUST01263,2025-03,Growth,149,active
CUST01264,2025-03,Starter,49,active
CUST01265,2025-03,Growth,149,active
CUST01266,2025-03,Starter,49,active
CUST01267,2025-03,Starter,49,active
CUST01268,2025-03,Starter,49,active
CUST01269,2025-03,Starter,49,active
CUST01270,2025-03,Starter,49,active
CUST01271,2025-03,Starter,49,active
CUST01272,2025-03,Growth,149,active
CUST01273,2025-03,Starter,49,active
CUST01274,2025-03,Starter,49,active
CUST01275,2025-03,Starter,49,active
CUST01276,2025-03,Starter,49,active
CUST01277,2025-03,Scale,399,active
CUST01278,2025-03,Growth,149,active
CUST01279,2025-03,Growth,149,active
CUST01280,2025-03,Scale,399,active
CUST01281,2025-03,Starter,49,active
CUST01282,2025-03,Starter,49,active
CUST01283,2025-03,Starter,49,active
CUST01284,2025-03,Scale,399,active
CUST00001,2025-04,Growth,149,active
CUST00002,2025-04,Scale,399,active
CUST00003,2025-04,Growth,149,active
CUST00004,2025-04,Starter,49,active
CUST00005,2025-04,Growth,149,active
CUST00006,2025-04,Growth,0,canceled
CUST00007,2025-04,Scale,399,active
CUST00008,2025-04,Growth,149,active
CUST00009,2025-04,Growth,149,active
CUST00010,2025-04,Growth,149,active
CUST00011,2025-04,Growth,149,active
CUST00012,2025-04,Starter,0,canceled
CUST00013,2025-04,Growth,149,active
CUST00014,2025-04,Starter,0,canceled
CUST00015,2025-04,Scale,399,active
CUST00016,2025-04,Starter,49,active
CUST00017,2025-04,Growth,0,canceled
CUST00018,2025-04,Growth,149,active
CUST00019,2025-04,Scale,399,active
CUST00020,2025-04,Scale,399,active
CUST00021,2025-04,Growth,149,active
CUST00022,2025-04,Starter,49,active
CUST00023,2025-04,Scale,0,canceled
CUST00024,2025-04,Starter,0,canceled
CUST00025,2025-04,Starter,0,canceled
CUST00026,2025-04,Starter,49,active
CUST00027,2025-04,Growth,149,active
CUST00028,2025-04,Growth,149,active
CUST00029,2025-04,Growth,0,canceled
CUST00030,2025-04,Growth,0,canceled
CUST00031,2025-04,Growth,0,canceled
CUST00032,2025-04,Growth,0,canceled
CUST00033,2025-04,Scale,399,active
CUST00034,2025-04,Growth,149,active
CUST00035,2025-04,Growth,0,canceled
CUST00036,2025-04,Growth,149,active
CUST00037,2025-04,Scale,399,active
CUST00038,2025-04,Starter,0,canceled
CUST00039,2025-04,Growth,0,canceled
CUST00040,2025-04,Growth,149,active
CUST00041,2025-04,Starter,0,canceled
CUST00042,2025-04,Starter,49,active
CUST00043,2025-04,Growth,149,active
CUST00044,2025-04,Starter,0,canceled
CUST00045,2025-04,Growth,149,active
CUST00046,2025-04,Starter,49,active
CUST00047,2025-04,Growth,0,canceled
CUST00048,2025-04,Growth,149,active
CUST00049,2025-04,Starter,0,canceled
CUST00050,2025-04,Scale,399,active
CUST00051,2025-04,Starter,0,canceled
CUST00052,2025-04,Growth,149,active
CUST00053,2025-04,Growth,149,active
CUST00054,2025-04,Growth,149,active
CUST00055,2025-04,Starter,49,active
CUST00056,2025-04,Scale,399,active
CUST00057,2025-04,Growth,149,active
CUST00058,2025-04,Starter,49,active
CUST00059,2025-04,Scale,399,active
CUST00060,2025-04,Scale,399,active
CUST00061,2025-04,Growth,149,active
CUST00062,2025-04,Growth,149,active
CUST00063,2025-04,Starter,49,active
CUST00064,2025-04,Starter,0,canceled
CUST00065,2025-04,Starter,0,canceled
CUST00066,2025-04,Growth,0,canceled
CUST00067,2025-04,Starter,0,canceled
CUST00068,2025-04,Starter,0,canceled
CUST00069,2025-04,Starter,49,active
CUST00070,2025-04,Scale,399,active
CUST00071,2025-04,Starter,0,canceled
CUST00072,2025-04,Growth,149,active
CUST00073,2025-04,Scale,399,active
CUST00074,2025-04,Growth,0,canceled
CUST00075,2025-04,Starter,0,canceled
CUST00076,2025-04,Growth,149,active
CUST00077,2025-04,Growth,149,active
CUST00078,2025-04,Growth,149,active
CUST00079,2025-04,Starter,0,canceled
CUST00080,2025-04,Growth,0,canceled
CUST00081,2025-04,Starter,49,active
CUST00082,2025-04,Starter,49,active
CUST00083,2025-04,Growth,0,canceled
CUST00084,2025-04,Growth,149,active
CUST00085,2025-04,Scale,399,active
CUST00086,2025-04,Growth,149,active
CUST00087,2025-04,Growth,149,active
CUST00088,2025-04,Starter,49,active
CUST00089,2025-04,Starter,49,active
CUST00090,2025-04,Scale,0,canceled
CUST00091,2025-04,Growth,149,active
CUST00092,2025-04,Growth,0,canceled
CUST00093,2025-04,Scale,399,active
CUST00094,2025-04,Growth,149,active
CUST00095,2025-04,Starter,49,active
CUST00096,2025-04,Scale,399,active
CUST00097,2025-04,Growth,149,active
CUST00098,2025-04,Growth,149,active
CUST00099,2025-04,Growth,149,active
CUST00100,2025-04,Scale,399,active
CUST00101,2025-04,Growth,0,canceled
CUST00102,2025-04,Growth,149,active
CUST00103,2025-04,Starter,49,active
CUST00104,2025-04,Growth,149,active
CUST00105,2025-04,Starter,49,active
CUST00106,2025-04,Starter,49,active
CUST00107,2025-04,Starter,0,canceled
CUST00108,2025-04,Scale,399,active
CUST00109,2025-04,Scale,399,active
CUST00110,2025-04,Starter,49,active
CUST00111,2025-04,Scale,399,active
CUST00112,2025-04,Growth,149,active
CUST00113,2025-04,Starter,0,canceled
CUST00114,2025-04,Growth,149,active
CUST00115,2025-04,Starter,49,active
CUST00116,2025-04,Starter,0,canceled
CUST00117,2025-04,Scale,0,canceled
CUST00118,2025-04,Starter,0,canceled
CUST00119,2025-04,Growth,149,active
CUST00120,2025-04,Growth,0,canceled
CUST00121,2025-04,Scale,399,active
CUST00122,2025-04,Starter,0,canceled
CUST00123,2025-04,Scale,399,active
CUST00124,2025-04,Starter,49,active
CUST00125,2025-04,Growth,0,canceled
CUST00126,2025-04,Growth,0,canceled
CUST00127,2025-04,Growth,0,canceled
CUST00128,2025-04,Growth,0,canceled
CUST00129,2025-04,Scale,399,active
CUST00130,2025-04,Scale,0,canceled
CUST00131,2025-04,Growth,149,active
CUST00132,2025-04,Starter,0,canceled
CUST00133,2025-04,Growth,149,active
CUST00134,2025-04,Starter,0,canceled
CUST00135,2025-04,Starter,49,active
CUST00136,2025-04,Growth,0,canceled
CUST00137,2025-04,Scale,399,active
CUST00138,2025-04,Starter,0,canceled
CUST00139,2025-04,Growth,149,active
CUST00140,2025-04,Growth,149,active
CUST00141,2025-04,Starter,49,active
CUST00142,2025-04,Scale,0,canceled
CUST00143,2025-04,Growth,149,active
CUST00144,2025-04,Scale,399,active
CUST00145,2025-04,Scale,399,active
CUST00146,2025-04,Starter,49,active
CUST00147,2025-04,Starter,0,canceled
CUST00148,2025-04,Growth,0,canceled
CUST00149,2025-04,Growth,149,active
CUST00150,2025-04,Growth,149,active
CUST00151,2025-04,Scale,399,active
CUST00152,2025-04,Starter,0,canceled
CUST00153,2025-04,Starter,49,active
CUST00154,2025-04,Growth,149,active
CUST00155,2025-04,Starter,49,active
CUST00156,2025-04,Growth,149,active
CUST00157,2025-04,Scale,399,active
CUST00158,2025-04,Starter,0,canceled
CUST00159,2025-04,Scale,0,canceled
CUST00160,2025-04,Growth,149,active
CUST00161,2025-04,Scale,399,active
CUST00162,2025-04,Scale,399,active
CUST00163,2025-04,Starter,0,canceled
CUST00164,2025-04,Growth,149,active
CUST00165,2025-04,Starter,0,canceled
CUST00166,2025-04,Scale,399,active
CUST00167,2025-04,Growth,149,active
CUST00168,2025-04,Scale,399,active
CUST00169,2025-04,Starter,49,active
CUST00170,2025-04,Scale,399,active
CUST00171,2025-04,Growth,149,active
CUST00172,2025-04,Scale,399,active
CUST00173,2025-04,Starter,0,canceled
CUST00174,2025-04,Scale,0,canceled
CUST00175,2025-04,Scale,399,active
CUST00176,2025-04,Starter,0,canceled
CUST00177,2025-04,Scale,399,active
CUST00178,2025-04,Growth,0,canceled
CUST00179,2025-04,Scale,399,active
CUST00180,2025-04,Growth,0,canceled
CUST00181,2025-04,Growth,149,active
CUST00182,2025-04,Growth,149,active
CUST00183,2025-04,Growth,149,active
CUST00184,2025-04,Starter,0,canceled
CUST00185,2025-04,Growth,0,canceled
CUST00186,2025-04,Growth,149,active
CUST00187,2025-04,Starter,0,canceled
CUST00188,2025-04,Scale,399,active
CUST00189,2025-04,Growth,149,active
CUST00190,2025-04,Starter,0,canceled
CUST00191,2025-04,Starter,0,canceled
CUST00192,2025-04,Starter,0,canceled
CUST00193,2025-04,Growth,149,active
CUST00194,2025-04,Scale,0,canceled
CUST00195,2025-04,Scale,399,active
CUST00196,2025-04,Scale,399,active
CUST00197,2025-04,Starter,0,canceled
CUST00198,2025-04,Scale,399,active
CUST00199,2025-04,Scale,399,active
CUST00200,2025-04,Starter,0,canceled
CUST00201,2025-04,Growth,149,active
CUST00202,2025-04,Starter,49,active
CUST00203,2025-04,Scale,399,active
CUST00204,2025-04,Growth,149,active
CUST00205,2025-04,Scale,399,active
CUST00206,2025-04,Starter,0,canceled
CUST00207,2025-04,Growth,0,canceled
CUST00208,2025-04,Growth,149,active
CUST00209,2025-04,Growth,0,canceled
CUST00210,2025-04,Growth,149,active
CUST00211,2025-04,Starter,0,canceled
CUST00212,2025-04,Starter,49,active
CUST00213,2025-04,Growth,149,active
CUST00214,2025-04,Starter,0,canceled
CUST00215,2025-04,Starter,49,active
CUST00216,2025-04,Starter,0,canceled
CUST00217,2025-04,Growth,149,active
CUST00218,2025-04,Growth,0,canceled
CUST00219,2025-04,Growth,149,active
CUST00220,2025-04,Growth,149,active
CUST00221,2025-04,Growth,0,canceled
CUST00222,2025-04,Growth,149,active
CUST00223,2025-04,Scale,399,active
CUST00224,2025-04,Growth,149,active
CUST00225,2025-04,Scale,399,active
CUST00226,2025-04,Growth,149,active
CUST00227,2025-04,Growth,0,canceled
CUST00228,2025-04,Growth,149,active
CUST00229,2025-04,Scale,399,active
CUST00230,2025-04,Scale,399,active
CUST00231,2025-04,Growth,0,canceled
CUST00232,2025-04,Growth,149,active
CUST00233,2025-04,Growth,0,canceled
CUST00234,2025-04,Growth,149,active
CUST00235,2025-04,Scale,399,active
CUST00236,2025-04,Starter,49,active
CUST00237,2025-04,Growth,149,active
CUST00238,2025-04,Growth,149,active
CUST00239,2025-04,Scale,399,active
CUST00240,2025-04,Scale,399,active
CUST00241,2025-04,Starter,0,canceled
CUST00242,2025-04,Scale,399,active
CUST00243,2025-04,Scale,399,active
CUST00244,2025-04,Starter,0,canceled
CUST00245,2025-04,Scale,0,canceled
CUST00246,2025-04,Growth,0,canceled
CUST00247,2025-04,Starter,0,canceled
CUST00248,2025-04,Growth,149,active
CUST00249,2025-04,Starter,49,active
CUST00250,2025-04,Starter,49,active
CUST00251,2025-04,Growth,149,active
CUST00252,2025-04,Starter,0,canceled
CUST00253,2025-04,Starter,0,canceled
CUST00254,2025-04,Growth,149,active
CUST00255,2025-04,Starter,0,canceled
CUST00256,2025-04,Growth,149,active
CUST00257,2025-04,Growth,0,canceled
CUST00258,2025-04,Growth,149,active
CUST00259,2025-04,Scale,399,active
CUST00260,2025-04,Starter,49,active
CUST00261,2025-04,Growth,0,canceled
CUST00262,2025-04,Starter,49,active
CUST00263,2025-04,Growth,0,canceled
CUST00264,2025-04,Starter,49,active
CUST00265,2025-04,Starter,49,active
CUST00266,2025-04,Scale,399,active
CUST00267,2025-04,Growth,0,canceled
CUST00268,2025-04,Scale,399,active
CUST00269,2025-04,Starter,0,canceled
CUST00270,2025-04,Scale,399,active
CUST00271,2025-04,Scale,399,active
CUST00272,2025-04,Growth,149,active
CUST00273,2025-04,Starter,49,active
CUST00274,2025-04,Scale,0,canceled
CUST00275,2025-04,Growth,149,active
CUST00276,2025-04,Growth,0,canceled
CUST00277,2025-04,Starter,0,canceled
CUST00278,2025-04,Starter,49,active
CUST00279,2025-04,Starter,49,active
CUST00280,2025-04,Starter,49,active
CUST00281,2025-04,Scale,399,active
CUST00282,2025-04,Starter,0,canceled
CUST00283,2025-04,Starter,49,active
CUST00284,2025-04,Growth,149,active
CUST00285,2025-04,Starter,49,active
CUST00286,2025-04,Starter,49,active
CUST00287,2025-04,Starter,49,active
CUST00288,2025-04,Starter,49,active
CUST00289,2025-04,Growth,149,active
CUST00290,2025-04,Growth,149,active
CUST00291,2025-04,Scale,399,active
CUST00292,2025-04,Scale,399,active
CUST00293,2025-04,Starter,49,active
CUST00294,2025-04,Starter,49,active
CUST00295,2025-04,Scale,399,active
CUST00296,2025-04,Scale,399,active
CUST00297,2025-04,Starter,0,canceled
CUST00298,2025-04,Starter,49,active
CUST00299,2025-04,Starter,49,active
CUST00300,2025-04,Growth,149,active
CUST00301,2025-04,Starter,49,active
CUST00302,2025-04,Scale,399,active
CUST00303,2025-04,Scale,399,active
CUST00304,2025-04,Starter,0,canceled
CUST00305,2025-04,Growth,149,active
CUST00306,2025-04,Scale,399,active
CUST00307,2025-04,Scale,399,active
CUST00308,2025-04,Starter,0,canceled
CUST00309,2025-04,Scale,399,active
CUST00310,2025-04,Growth,149,active
CUST00311,2025-04,Growth,149,active
CUST00312,2025-04,Growth,0,canceled
CUST00313,2025-04,Growth,149,active
CUST00314,2025-04,Growth,149,active
CUST00315,2025-04,Scale,399,active
CUST00316,2025-04,Starter,0,canceled
CUST00317,2025-04,Starter,0,canceled
CUST00318,2025-04,Growth,149,active
CUST00319,2025-04,Scale,399,active
CUST00320,2025-04,Scale,399,active
CUST00321,2025-04,Starter,0,canceled
CUST00322,2025-04,Starter,49,active
CUST00323,2025-04,Growth,149,active
CUST00324,2025-04,Starter,49,active
CUST00325,2025-04,Starter,49,active
CUST00326,2025-04,Starter,0,canceled
CUST00327,2025-04,Starter,49,active
CUST00328,2025-04,Growth,149,active
CUST00329,2025-04,Starter,49,active
CUST00330,2025-04,Starter,0,canceled
CUST00331,2025-04,Starter,0,canceled
CUST00332,2025-04,Starter,0,canceled
CUST00333,2025-04,Growth,149,active
CUST00334,2025-04,Starter,49,active
CUST00335,2025-04,Scale,399,active
CUST00336,2025-04,Scale,399,active
CUST00337,2025-04,Growth,149,active
CUST00338,2025-04,Starter,0,canceled
CUST00339,2025-04,Growth,0,canceled
CUST00340,2025-04,Starter,0,canceled
CUST00341,2025-04,Starter,0,canceled
CUST00342,2025-04,Growth,149,active
CUST00343,2025-04,Starter,49,active
CUST00344,2025-04,Starter,49,active
CUST00345,2025-04,Starter,0,canceled
CUST00346,2025-04,Starter,49,active
CUST00347,2025-04,Starter,0,canceled
CUST00348,2025-04,Growth,149,active
CUST00349,2025-04,Growth,149,active
CUST00350,2025-04,Growth,149,active
CUST00351,2025-04,Starter,49,active
CUST00352,2025-04,Starter,0,canceled
CUST00353,2025-04,Growth,149,active
CUST00354,2025-04,Starter,0,canceled
CUST00355,2025-04,Starter,49,active
CUST00356,2025-04,Growth,149,active
CUST00357,2025-04,Growth,149,active
CUST00358,2025-04,Growth,0,canceled
CUST00359,2025-04,Growth,149,active
CUST00360,2025-04,Starter,49,active
CUST00361,2025-04,Growth,149,active
CUST00362,2025-04,Growth,149,active
CUST00363,2025-04,Growth,149,active
CUST00364,2025-04,Starter,0,canceled
CUST00365,2025-04,Starter,49,active
CUST00366,2025-04,Starter,0,canceled
CUST00367,2025-04,Scale,399,active
CUST00368,2025-04,Growth,149,active
CUST00369,2025-04,Scale,399,active
CUST00370,2025-04,Growth,0,canceled
CUST00371,2025-04,Starter,0,canceled
CUST00372,2025-04,Starter,0,canceled
CUST00373,2025-04,Growth,149,active
CUST00374,2025-04,Starter,49,active
CUST00375,2025-04,Growth,149,active
CUST00376,2025-04,Starter,49,active
CUST00377,2025-04,Starter,49,active
CUST00378,2025-04,Growth,149,active
CUST00379,2025-04,Scale,399,active
CUST00380,2025-04,Growth,0,canceled
CUST00381,2025-04,Growth,149,active
CUST00382,2025-04,Starter,49,active
CUST00383,2025-04,Starter,49,active
CUST00384,2025-04,Starter,49,active
CUST00385,2025-04,Starter,0,canceled
CUST00386,2025-04,Growth,149,active
CUST00387,2025-04,Growth,149,active
CUST00388,2025-04,Growth,0,canceled
CUST00389,2025-04,Growth,149,active
CUST00390,2025-04,Growth,149,active
CUST00391,2025-04,Starter,49,active
CUST00392,2025-04,Growth,0,canceled
CUST00393,2025-04,Growth,0,canceled
CUST00394,2025-04,Starter,0,canceled
CUST00395,2025-04,Growth,149,active
CUST00396,2025-04,Starter,49,active
CUST00397,2025-04,Growth,149,active
CUST00398,2025-04,Growth,149,active
CUST00399,2025-04,Scale,0,canceled
CUST00400,2025-04,Starter,0,canceled
CUST00401,2025-04,Growth,149,active
CUST00402,2025-04,Starter,49,active
CUST00403,2025-04,Starter,0,canceled
CUST00404,2025-04,Starter,49,active
CUST00405,2025-04,Growth,0,canceled
CUST00406,2025-04,Growth,149,active
CUST00407,2025-04,Growth,0,canceled
CUST00408,2025-04,Growth,149,active
CUST00409,2025-04,Scale,399,active
CUST00410,2025-04,Growth,149,active
CUST00411,2025-04,Growth,149,active
CUST00412,2025-04,Growth,149,active
CUST00413,2025-04,Growth,149,active
CUST00414,2025-04,Starter,49,active
CUST00415,2025-04,Scale,0,canceled
CUST00416,2025-04,Growth,0,canceled
CUST00417,2025-04,Starter,49,active
CUST00418,2025-04,Starter,0,canceled
CUST00419,2025-04,Growth,149,active
CUST00420,2025-04,Scale,399,active
CUST00421,2025-04,Starter,49,active
CUST00422,2025-04,Growth,149,active
CUST00423,2025-04,Starter,0,canceled
CUST00424,2025-04,Starter,0,canceled
CUST00425,2025-04,Starter,49,active
CUST00426,2025-04,Starter,49,active
CUST00427,2025-04,Scale,399,active
CUST00428,2025-04,Starter,49,active
CUST00429,2025-04,Growth,149,active
CUST00430,2025-04,Starter,0,canceled
CUST00431,2025-04,Starter,0,canceled
CUST00432,2025-04,Growth,149,active
CUST00433,2025-04,Scale,399,active
CUST00434,2025-04,Growth,149,active
CUST00435,2025-04,Growth,149,active
CUST00436,2025-04,Scale,399,active
CUST00437,2025-04,Growth,149,active
CUST00438,2025-04,Starter,49,active
CUST00439,2025-04,Starter,49,active
CUST00440,2025-04,Scale,399,active
CUST00441,2025-04,Starter,49,active
CUST00442,2025-04,Growth,0,canceled
CUST00443,2025-04,Starter,49,active
CUST00444,2025-04,Growth,0,canceled
CUST00445,2025-04,Starter,0,canceled
CUST00446,2025-04,Growth,149,active
CUST00447,2025-04,Starter,49,active
CUST00448,2025-04,Starter,49,active
CUST00449,2025-04,Scale,399,active
CUST00450,2025-04,Starter,49,active
CUST00451,2025-04,Starter,49,active
CUST00452,2025-04,Growth,149,active
CUST00453,2025-04,Growth,149,active
CUST00454,2025-04,Scale,399,active
CUST00455,2025-04,Starter,0,canceled
CUST00456,2025-04,Growth,0,canceled
CUST00457,2025-04,Growth,149,active
CUST00458,2025-04,Starter,0,canceled
CUST00459,2025-04,Starter,49,active
CUST00460,2025-04,Growth,149,active
CUST00461,2025-04,Starter,0,canceled
CUST00462,2025-04,Scale,0,canceled
CUST00463,2025-04,Growth,149,active
CUST00464,2025-04,Scale,399,active
CUST00465,2025-04,Starter,49,active
CUST00466,2025-04,Starter,49,active
CUST00467,2025-04,Starter,0,canceled
CUST00468,2025-04,Growth,0,canceled
CUST00469,2025-04,Starter,49,active
CUST00470,2025-04,Starter,49,active
CUST00471,2025-04,Scale,399,active
CUST00472,2025-04,Starter,0,canceled
CUST00473,2025-04,Starter,0,canceled
CUST00474,2025-04,Growth,0,canceled
CUST00475,2025-04,Scale,399,active
CUST00476,2025-04,Starter,49,active
CUST00477,2025-04,Growth,0,canceled
CUST00478,2025-04,Starter,49,active
CUST00479,2025-04,Growth,149,active
CUST00480,2025-04,Scale,399,active
CUST00481,2025-04,Starter,0,canceled
CUST00482,2025-04,Starter,49,active
CUST00483,2025-04,Growth,149,active
CUST00484,2025-04,Starter,49,active
CUST00485,2025-04,Starter,49,active
CUST00486,2025-04,Growth,149,active
CUST00487,2025-04,Growth,149,active
CUST00488,2025-04,Growth,149,active
CUST00489,2025-04,Scale,399,active
CUST00490,2025-04,Growth,149,active
CUST00491,2025-04,Growth,149,active
CUST00492,2025-04,Starter,49,active
CUST00493,2025-04,Starter,49,active
CUST00494,2025-04,Growth,149,active
CUST00495,2025-04,Starter,49,active
CUST00496,2025-04,Growth,149,active
CUST00497,2025-04,Starter,49,active
CUST00498,2025-04,Growth,149,active
CUST00499,2025-04,Starter,49,active
CUST00500,2025-04,Growth,149,active
CUST00501,2025-04,Scale,399,active
CUST00502,2025-04,Growth,149,active
CUST00503,2025-04,Scale,399,active
CUST00504,2025-04,Growth,149,active
CUST00505,2025-04,Growth,149,active
CUST00506,2025-04,Starter,0,canceled
CUST00507,2025-04,Growth,0,canceled
CUST00508,2025-04,Starter,49,active
CUST00509,2025-04,Scale,399,active
CUST00510,2025-04,Growth,0,canceled
CUST00511,2025-04,Starter,0,canceled
CUST00512,2025-04,Scale,399,active
CUST00513,2025-04,Growth,149,active
CUST00514,2025-04,Growth,149,active
CUST00515,2025-04,Starter,0,canceled
CUST00516,2025-04,Starter,0,canceled
CUST00517,2025-04,Growth,0,canceled
CUST00518,2025-04,Growth,149,active
CUST00519,2025-04,Starter,0,canceled
CUST00520,2025-04,Growth,149,active
CUST00521,2025-04,Starter,0,canceled
CUST00522,2025-04,Growth,149,active
CUST00523,2025-04,Growth,149,active
CUST00524,2025-04,Starter,0,canceled
CUST00525,2025-04,Scale,399,active
CUST00526,2025-04,Growth,149,active
CUST00527,2025-04,Scale,399,active
CUST00528,2025-04,Growth,149,active
CUST00529,2025-04,Starter,49,active
CUST00530,2025-04,Growth,149,active
CUST00531,2025-04,Scale,399,active
CUST00532,2025-04,Scale,399,active
CUST00533,2025-04,Growth,0,canceled
CUST00534,2025-04,Scale,0,canceled
CUST00535,2025-04,Starter,49,active
CUST00536,2025-04,Starter,49,active
CUST00537,2025-04,Starter,49,active
CUST00538,2025-04,Starter,49,active
CUST00539,2025-04,Growth,149,active
CUST00540,2025-04,Growth,149,active
